Date,ACWI,AGG,EWW,IPCLARGECAP.MX,IVV,QQQ,SHY,SPY,TIP
2015-07-17,50.35680770874024,83.80965423583984,45.196563720703125,,180.4988250732422,105.44795989990234,71.88843536376953,179.6446075439453,85.94831848144531
2015-07-20,50.36510467529297,83.66329193115234,45.17292404174805,,180.56642150878903,105.81002044677734,71.8460922241211,179.73765563964844,85.7181625366211
2015-07-21,50.240848541259766,83.80193328857422,45.13350296020508,,179.86561584472656,105.74503326416016,71.85455322265625,179.02740478515625,85.91766357421875
2015-07-22,49.96749114990234,83.84048461914062,44.07709503173828,,179.51939392089844,104.54753112792967,71.8460922241211,178.70616149902344,85.9560317993164
2015-07-23,49.718971252441406,84.07925415039062,44.116512298583984,,178.54847717285156,104.1575698852539,71.85455322265625,177.7000732421875,86.10181427001953
2015-07-24,49.18880462646485,84.0638656616211,43.35181427001953,,176.67405700683594,103.1364288330078,71.87150573730469,175.85693359375,86.00973510742188
2015-07-27,48.733211517333984,84.17173767089844,42.8236083984375,,175.6102294921875,102.28236389160156,71.92232513427734,174.83389282226562,86.1861801147461
2015-07-28,49.31306076049805,84.08700561523438,43.241432189941406,,177.7970428466797,103.16426849365234,71.90538024902344,176.98143005371094,85.97904968261719
2015-07-29,49.61956787109375,84.01762390136719,43.50159454345703,,178.98748779296875,103.55419921875,71.88843536376953,178.19888305664062,85.97138214111328
2015-07-30,49.58642959594727,84.02535247802734,43.42276382446289,,179.04656982421875,104.04621124267578,71.85455322265625,178.2411346435547,86.0941390991211
2015-07-31,49.6526985168457,84.35662841796875,44.41608810424805,,178.79331970214844,103.92549896240234,71.93082427978516,177.97059631347656,86.4317398071289
2015-08-03,49.495304107666016,84.44383239746094,44.40820693969727,,178.18539428710938,103.60059356689452,71.95457458496094,177.37033081054688,86.35501861572266
2015-08-04,49.44559860229492,84.19683837890625,44.4870491027832,,177.81390380859375,103.4056396484375,71.84434509277344,177.02371215820312,85.87162780761719
2015-08-05,49.6526985168457,84.04247283935547,43.91154098510742,,178.48092651367188,104.20403289794922,71.85282135009766,177.60707092285156,85.60307312011719
2015-08-06,49.32135009765625,84.14277648925781,43.97461700439453,,177.04554748535156,102.53305053710938,71.86978149414062,176.1528778076172,85.75651550292969
2015-08-07,49.23850631713867,84.28947448730469,44.37667465209961,,176.614990234375,102.40306091308594,71.83584594726562,175.81466674804688,85.99439239501953
2015-08-10,49.8846321105957,84.18138885498047,44.81026077270508,,178.85243225097656,103.57275390625,71.83584594726562,178.02981567382812,85.87162780761719
2015-08-11,49.22194290161133,84.45926666259766,43.67503356933594,,177.23977661132812,102.24522399902344,71.92913818359375,176.4233856201172,86.22461700439453
2015-08-12,49.04798889160156,84.40522766113281,43.34392929077149,,177.40863037109375,102.59801483154295,71.92913818359375,176.63479614257812,86.02509307861328
2015-08-13,48.99828720092773,84.22775268554688,42.81572341918945,,177.23133850097656,102.430908203125,71.86978149414062,176.4149627685547,85.79486846923828
2015-08-14,49.11425018310547,84.18913269042969,42.79996109008789,,177.83920288085938,102.58872985839844,71.83584594726562,177.05752563476562,85.70281219482422
2015-08-17,49.13082885742188,84.33576965332031,42.8787956237793,,178.88621520996094,103.44278717041016,71.87822723388672,178.0466766357422,85.69513702392578
2015-08-18,48.89887619018555,84.18138885498047,42.75265502929688,,178.37957763671875,102.91365814208984,71.86978149414062,177.53102111816406,85.48798370361328
2015-08-19,48.44326400756836,84.44383239746094,41.96430206298828,,176.9442901611328,102.2359619140625,71.93758392333984,176.12747192382812,85.77954864501953
2015-08-20,47.37467575073242,84.57508087158203,41.2784309387207,,173.18699645996094,99.40460205078124,71.91219329833984,172.44973754882812,86.0173568725586
2015-08-21,46.02442169189453,84.72172546386719,39.835731506347656,,167.85934448242188,95.06005859375,71.98848724365234,167.25852966308594,86.04811096191406
